附表,二轮状态,材料ID,来源数据,书家,书体/可能书体,quote,page_no,source_file,原文命中,证据等级,门禁,第二轮动作,进入主表建议,问题/隐患,备注,对应原高置信记录
附表D｜非风格/品级目录保留,不入主表,BM-0320,06_宽口径未入高置信,许慎,篆,许慎字叔仲，汝南召陵人。官至太尉南阁祭酒。少好古学，喜正文字，尤善小篆，师模李斯，甚得其妙。,206,page_206.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0321,06_宽口径未入高置信,吕忱,篆,晋吕忱字伯雍。博识文字，撰《字林》五篇，万二千八百馀字。《字林》则《说文》之流。小篆之工，亦叔仲之亚也。,206,page_206.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0322,06_宽口径未入高置信,张纮,篆,子綱字子綱，廣陵人。善小篆，官至侍御史，年六十卒。,207,page_207.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0327,06_宽口径未入高置信,罗晖,草,張伯英自謂方之有餘，《與太僕朱賜書》云：「上比崔、杜不足，下方羅、趙有餘。」,207,page_207.txt,compact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0328,06_宽口径未入高置信,赵袭,草,趙襲字元嗣，京兆長安人。為燉煌太守。與羅暉並以能草見重關西，而矜巧自與，眾頗惑之，與張芝素相親善。,207,page_207.txt,compact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0329,06_宽口径未入高置信,张越,草,燉煌有張越，仕至梁州刺史，亦善草書。,207,page_207.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0330,06_宽口径未入高置信,左伯,隶,左伯字子邑，東萊人。特工八分，名與毛弘等列，小異於邯鄲淳，亦擅名漢末。,207,page_207.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0331,06_宽口径未入高置信,毛弘,隶,毛弘字大雅，河南武陽人。服膺梁鵠，研精八分，亦成一家法。,207,page_207.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0333,06_宽口径未入高置信,水平评价,,伯儒尝写淳《古文尚书》，还以示淳，淳不能别。,208,page_208.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0334,06_宽口径未入高置信,水平评价,,伯儒古文、小篆、隶书、章草并入能，子孙皆妙于书。,208,page_208.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0336,06_宽口径未入高置信,水平评价,,伯儒古文、小篆、隶书、章草并入能，子孙皆妙于书。,208,page_208.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0338,06_宽口径未入高置信,笔力,,伯儒古文、小篆、隶书、章草并入能，子孙皆妙于书。,208,page_208.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0339,06_宽口径未入高置信,何曾,草,晋何曾字颖孝，陈郡阳夏人。官至太保。咸宁四年卒，年八十余。工于藁草，时人珍之也。,208,page_208.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0340,06_宽口径未入高置信,傅玄,篆,善于篆、隶，见重时人，云得锺、胡之法。,208,page_208.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0341,06_宽口径未入高置信,比较,,休奕小篆，隶书入能。,208,page_208.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0342,06_宽口径未入高置信,傅玄,隶,善于篆、隶，见重时人，云得锺、胡之法。,208,page_208.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0343,06_宽口径未入高置信,比较,,休奕小篆，隶书入能。,208,page_208.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0344,06_宽口径未入高置信,王允之,隶,时王允之善草、隶，官至卫将军。,208,page_208.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0346,06_宽口径未入高置信,王允之,草,时王允之善草、隶，官至卫将军。,208,page_208.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0347,06_宽口径未入高置信,张嘉,隶,又张嘉善隶书，羊欣云：「嘉师于锺氏，胜王羲之在临川也。」,208,page_208.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0348,06_宽口径未入高置信,刘绍,篆,刘绍字彦祖，彭城人，官至御史中丞，迁侍中。善小篆，工飞白，虽不及张、毛，亦一时之秀，作飞白势。,208,page_208.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0349,06_宽口径未入高置信,比较,,小篆、飞白入能。,208,page_208.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0350,06_宽口径未入高置信,杨肇,隶,杨肇字季初，荥阳苑陵人。官至折冲将军荆州刺史。工于草隶。,208,page_208.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0352,06_宽口径未入高置信,杨肇,隶,季初隶、草入能。,208,page_208.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0353,06_宽口径未入高置信,杨肇,草,杨肇字季初，荥阳苑陵人。官至折冲将军荆州刺史。工于草隶。,208,page_208.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0355,06_宽口径未入高置信,杨肇,草,季初隶、草入能。,208,page_208.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0356,07_优先补入候选,萧思话,草,前品云「萧思话如舞女回腰，仙人啸树」，则亦日佳矣。,154,page_154.txt,miss,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0039,06_宽口径未入高置信,水平评价,草,章草：子玉第一 伯英第二 幼安第三 伯玉第四 逸少第五 士季第六 子敬第七休明第八。,159,page_159.txt,miss,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0049,06_宽口径未入高置信,水平评价,草,章草：子玉第一 伯英第二 幼安第三 伯玉第四 逸少第五 士季第六 子敬第七休明第八。,159,page_159.txt,miss,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0050,06_宽口径未入高置信,水平评价,草,草书：伯英第一 叔夜第二 子敬第三 处冲第四 世将第五 仲将第六 士季第七逸少第八。,159,page_159.txt,miss,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0071,06_宽口径未入高置信,品级,草,章草：子玉第一 伯英第二 幼安第三 伯玉第四 逸少第五 士季第六 子敬第七休明第八。,159,page_159.txt,miss,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0082,06_宽口径未入高置信,水平评价,草,章草：子玉第一 伯英第二 幼安第三 伯玉第四 逸少第五 士季第六 子敬第七休明第八。,159,page_159.txt,miss,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0090,06_宽口径未入高置信,皇象（休明）,草,章草：子玉第一 伯英第二 幼安第三 伯玉第四 逸少第五 士季第六 子敬第七休明第八。,159,page_159.txt,miss,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0108,06_宽口径未入高置信,锺会（士季）,草,章草：子玉第一 伯英第二 幼安第三 伯玉第四 逸少第五 士季第六 子敬第七休明第八。,159,page_159.txt,miss,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0109,06_宽口径未入高置信,锺会（士季）,草,草书：伯英第一 叔夜第二 子敬第三 处冲第四 世将第五 仲将第六 士季第七逸少第八。,159,page_159.txt,miss,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0128,06_宽口径未入高置信,风神,草,章草：子玉第一 伯英第二 幼安第三 伯玉第四 逸少第五 士季第六 子敬第七休明第八。,159,page_159.txt,miss,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0129,06_宽口径未入高置信,风神,草,草书：伯英第一 叔夜第二 子敬第三 处冲第四 世将第五 仲将第六 士季第七逸少第八。,159,page_159.txt,miss,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0130,07_优先补入候选,风神,草,逸少则格律非高，功夫又少，虽圆丰妍美，乃乏神气，无戈戟铦锐可畏，无物象生动可奇，是以劣于诸子。得重名者，以真、行故也。,159,page_159.txt,partial,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0152,06_宽口径未入高置信,风神,草,章草：子玉第一 伯英第二 幼安第三 伯玉第四 逸少第五 士季第六 子敬第七休明第八。,159,page_159.txt,miss,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0153,06_宽口径未入高置信,风神,草,草书：伯英第一 叔夜第二 子敬第三 处冲第四 世将第五 仲将第六 士季第七逸少第八。,159,page_159.txt,miss,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0277,06_宽口径未入高置信,嵇康,草,草书：伯英第一 叔夜第二 子敬第三 处冲第四 世将第五 仲将第六 士季第七逸少第八。,159,page_159.txt,miss,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0283,06_宽口径未入高置信,比较,草,草书：伯英第一 叔夜第二 子敬第三 处冲第四 世将第五 仲将第六 士季第七逸少第八。,159,page_159.txt,miss,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0143,07_优先补入候选,比较,,无藉因循，宁拘制则；挺然秀出，务于简易；情驰神纵，超逸优游；临事制宜，从意适便。有若风行雨散，润色开花，笔法体势之中，最为风流者也。,160-161,page_160.txt,partial,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0180,06_宽口径未入高置信,比较,行,言惟子敬没后，羊、薄嗣之。宋、齐之间，此体弥尚，谢灵运尤为秀杰。近者虞世南亦工此。,161,page_161.txt,partial,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0188,06_宽口径未入高置信,薄绍之,行,言惟子敬没后，羊、薄嗣之。宋、齐之间，此体弥尚，谢灵运尤为秀杰。近者虞世南亦工此。,161,page_161.txt,partial,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0196,06_宽口径未入高置信,比较,行,言惟子敬没后，羊、薄嗣之。宋、齐之间，此体弥尚，谢灵运尤为秀杰。近者虞世南亦工此。,161,page_161.txt,partial,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0202,06_宽口径未入高置信,虞世南,行,言惟子敬没后，羊、薄嗣之。宋、齐之间，此体弥尚，谢灵运尤为秀杰。近者虞世南亦工此。,161,page_161.txt,partial,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0144,07_优先补入候选,比喻,,如小王书所贵合作者，若蘖行之间有与合者，则逸气盖世，千古独立。,162,page_162.txt,partial,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0009,07_优先补入候选,史籀,篆,赞曰：体象卓然，殊今异古，落落珠玉，飘飘缨组，苍颉之嗣，小篆之祖，以名称书。,171,page_171.txt,partial,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0028,07_优先补入候选,史游,草,王愔云：「汉元帝时史游作《急就章》，解散隶体，兼书之，汉俗简惰，渐以行之是也。此乃存字之梗概，损隶之规矩，纵任奔逸，赴连急就，因草创之意，谓之草书。」,174,page_174.txt,partial,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0034,07_优先补入候选,品级,,韦诞云：「杜氏杰有骨力，而字画微瘦。」,175,page_175.txt,miss,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0041,07_优先补入候选,水平评价,,崔瑗《草书势》云：「……观其法象，俯仰有仪，方不中矩，圆不副规，抑左扬右，望之若崎，鸾企鸟跱，志意飞移，狡兽暴骇，将奔未驰，状似连珠，绝而不离，畜怒从郁，放逸生奇。」,175,page_175.txt,miss,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0099,06_宽口径未入高置信,水平评价,行,昔锺元常善行狎书是也，尔后王羲之、献之并造其极焉。,175-176,page_175.txt,miss,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0125,06_宽口径未入高置信,比较,,昔锺元常善行狎书是也，尔后王羲之、献之并造其极焉。,175-176,page_175.txt,miss,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0146,06_宽口径未入高置信,比喻,,昔锺元常善行狎书是也，尔后王羲之、献之并造其极焉。,175-176,page_175.txt,miss,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0035,06_宽口径未入高置信,笔力,,自杜度妙于章草，崔瑗、崔寔父子继能，罗晖、赵袭亦法此艺。,178,page_178.txt,miss,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0045,06_宽口径未入高置信,崔寔,草,自杜度妙于章草，崔瑗、崔寔父子继能，罗晖、赵袭亦法此艺。,178,page_178.txt,miss,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0010,07_优先补入候选,史籀,篆,加之铦利钩杀，自然机发，信为篆文之权舆，非至精孰能与此。,187,page_187.txt,miss,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0038,06_宽口径未入高置信,崔瑗（子玉）,篆,其遗迹绝少，又妙小篆，今有《张平子碑》。……子玉章草入神，小篆入妙。,189,page_189.txt,miss,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0047,06_宽口径未入高置信,张芝（伯英）,隶,又善隶书。……伯英章草、行入神，隶书入妙。,189,page_189.txt,miss,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0048,06_宽口径未入高置信,水平评价,行,其行书则二王之亚也，又善隶书。……伯英章草、行入神，隶书入妙。,189,page_189.txt,miss,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0066,07_优先补入候选,姿态,,羊欣云：「张芝、皇象、锺繇、索靖，时并号『书圣』，然张劲骨丰肌，德冠诸贤之首。」,189,page_189.txt,partial,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0021,05_宽口径匹配高置信,蔡邕（蔡伯喈）,篆,工书，篆、隶绝世，尤得八分之精微。体法百变，穷灵尽妙，独步今古。,189-190,page_189.txt,miss,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,SD-0009:pass
附表E｜来源/OCR待校验,来源待校验,BM-0024,05_宽口径匹配高置信,比较,,工书，篆、隶绝世，尤得八分之精微。体法百变，穷灵尽妙，独步今古。,189-190,page_189.txt,miss,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,SD-0009:pass
附表E｜来源/OCR待校验,来源待校验,BM-0087,06_宽口径未入高置信,皇象（休明）,篆,休明章草入神，八分入妙，小篆入能。,190-191,page_190.txt,miss,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0089,06_宽口径未入高置信,皇象（休明）,隶,休明章草入神，八分入妙，小篆入能。,190-191,page_190.txt,miss,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表E｜来源/OCR待校验,来源待校验,BM-0094,06_宽口径未入高置信,比较,,休明章草入神，八分入妙，小篆入能。,190-191,page_190.txt,miss,待校验,checkpoint-ocr; checkpoint-source,先核对 page 文本/PDF 页图；未命中前不得定稿。,暂不入主表,原文摘录未能稳定命中页文本,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
